EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 13-12-2024
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FX   : wind gust in 0.1 m/s
23-27 Q_FX : Quality code for FX (0='valid'; 1='suspect'; 9='missing')

This is the series of GERMANY, KOLN-BONN (SOUID: 121049)
See file sources.txt for more info.



 SOUID,    DATE,   FX, Q_FX
121049,20140316,  116,    0
121049,20140317,   83,    0
121049,20140318,  137,    0
121049,20140319,  141,    0
121049,20140320,  138,    0
121049,20140321,  171,    0
121049,20140322,  112,    0
121049,20140323,   94,    0
121049,20140324,   90,    0
121049,20140325,   78,    0
121049,20140326,  149,    0
121049,20140327,  100,    0
121049,20140328,  108,    0
121049,20140329,  123,    0
121049,20140330,   56,    0
121049,20140331,   39,    0
121049,20140401,   50,    0
121049,20140402,   82,    0
121049,20140403,   95,    0
121049,20140404,   66,    0
121049,20140405,   65,    0
121049,20140406,   76,    0
121049,20140407,  136,    0
121049,20140408,  169,    0
121049,20140409,  102,    0
121049,20140410,   49,    0
121049,20140411,   89,    0
121049,20140412,   81,    0
121049,20140413,   86,    0
121049,20140414,  169,    0
121049,20140415,   91,    0
121049,20140416,   64,    0
121049,20140417,  110,    0
121049,20140418,  119,    0
121049,20140419,  109,    0
121049,20140420,  126,    0
121049,20140421,   87,    0
121049,20140422,   61,    0
121049,20140423,   65,    0
121049,20140424,   92,    0
121049,20140425,   92,    0
121049,20140426,   55,    0
121049,20140427,   54,    0
121049,20140428,   56,    0
121049,20140429,   53,    0
121049,20140430,   69,    0
121049,20140501,  104,    0
121049,20140502,   92,    0
121049,20140503,  125,    0
121049,20140504,   76,    0
121049,20140505,   68,    0
121049,20140506,  148,    0
121049,20140507,  157,    0
121049,20140508,   99,    0
121049,20140509,  153,    0
121049,20140510,   88,    0
121049,20140511,  160,    0
121049,20140512,  147,    0
121049,20140513,   95,    0
121049,20140514,  155,    0
121049,20140515,   68,    0
121049,20140516,   93,    0
121049,20140517,   98,    0
121049,20140518,   72,    0
121049,20140519,  114,    0
121049,20140520,  100,    0
121049,20140521,   91,    0
121049,20140522,  170,    0
121049,20140523,   78,    0
121049,20140524,   88,    0
121049,20140525,   53,    0
121049,20140526,   77,    0
121049,20140527,   99,    0
121049,20140528,   61,    0
121049,20140529,   66,    0
121049,20140530,  114,    0
121049,20140531,   65,    0
121049,20140601,   83,    0
121049,20140602,   72,    0
121049,20140603,   97,    0
121049,20140604,  152,    0
121049,20140605,  126,    0
121049,20140606,   65,    0
121049,20140607,   79,    0
121049,20140608,   82,    0
121049,20140609,  222,    0
121049,20140610,  120,    0
121049,20140611,   96,    0
121049,20140612,   87,    0
121049,20140613,  102,    0
121049,20140614,   85,    0
121049,20140615,   84,    0
121049,20140616,   83,    0
121049,20140617,   69,    0
121049,20140618,   88,    0
121049,20140619,  124,    0
121049,20140620,  101,    0
121049,20140621,   63,    0
121049,20140622,   81,    0
121049,20140623,   91,    0
121049,20140624,  106,    0
121049,20140625,   89,    0
121049,20140626,   65,    0
121049,20140627,  123,    0
121049,20140628,  107,    0
121049,20140629,  103,    0
121049,20140630,  107,    0
121049,20140701,   74,    0
121049,20140702,   72,    0
121049,20140703,   79,    0
121049,20140704,   90,    0
121049,20140705,  110,    0
121049,20140706,  189,    0
121049,20140707,   62,    0
121049,20140708,  124,    0
121049,20140709,  118,    0
121049,20140710,  122,    0
121049,20140711,   80,    0
121049,20140712,   70,    0
121049,20140713,   78,    0
121049,20140714,   69,    0
121049,20140715,   64,    0
121049,20140716,   49,    0
121049,20140717,   55,    0
121049,20140718,   80,    0
121049,20140719,  105,    0
121049,20140720,  119,    0
121049,20140721,   72,    0
121049,20140722,   85,    0
121049,20140723,  101,    0
121049,20140724,   93,    0
121049,20140725,   53,    0
121049,20140726,   60,    0
121049,20140727,   64,    0
121049,20140728,  141,    0
121049,20140729,   66,    0
121049,20140730,   90,    0
121049,20140731,   44,    0
121049,20140801,   79,    0
121049,20140802,  105,    0
121049,20140803,   85,    0
121049,20140804,   61,    0
121049,20140805,   68,    0
121049,20140806,  119,    0
121049,20140807,   91,    0
121049,20140808,  110,    0
121049,20140809,  107,    0
121049,20140810,  100,    0
121049,20140811,  165,    0
121049,20140812,  138,    0
121049,20140813,   57,    0
121049,20140814,  144,    0
121049,20140815,   70,    0
121049,20140816,   98,    0
121049,20140817,  122,    0
121049,20140818,  147,    0
121049,20140819,   94,    0
121049,20140820,   94,    0
121049,20140821,  110,    0
121049,20140822,   96,    0
121049,20140823,  135,    0
121049,20140824,  124,    0
121049,20140825,   50,    0
121049,20140826,   64,    0
121049,20140827,   71,    0
121049,20140828,   84,    0
121049,20140829,   63,    0
121049,20140830,  107,    0
121049,20140831,   69,    0
121049,20140901,   51,    0
121049,20140902,   66,    0
121049,20140903,   93,    0
121049,20140904,   74,    0
121049,20140905,   42,    0
121049,20140906,   47,    0
121049,20140907,   57,    0
121049,20140908,   65,    0
121049,20140909,   68,    0
121049,20140910,   85,    0
121049,20140911,   98,    0
121049,20140912,  105,    0
121049,20140913,   66,    0
121049,20140914,   50,    0
121049,20140915,   58,    0
121049,20140916,   73,    0
121049,20140917,   74,    0
121049,20140918,   76,    0
121049,20140919,   63,    0
121049,20140920,   57,    0
121049,20140921,  102,    0
121049,20140922,  170,    0
121049,20140923,   43,    0
121049,20140924,   69,    0
121049,20140925,   90,    0
121049,20140926,   76,    0
121049,20140927,   43,    0
121049,20140928,   68,    0
121049,20140929,   63,    0
121049,20140930,   44,    0
121049,20141001,   49,    0
121049,20141002,   30,    0
121049,20141003,   65,    0
121049,20141004,   97,    0
121049,20141005,   40,    0
121049,20141006,   81,    0
121049,20141007,  140,    0
121049,20141008,   86,    0
121049,20141009,   70,    0
121049,20141010,   64,    0
121049,20141011,   66,    0
121049,20141012,   65,    0
121049,20141013,   94,    0
121049,20141014,   91,    0
121049,20141015,   51,    0
121049,20141016,   99,    0
121049,20141017,   94,    0
121049,20141018,   77,    0
121049,20141019,   99,    0
121049,20141020,   83,    0
121049,20141021,  164,    0
121049,20141022,  172,    0
121049,20141023,   51,    0
121049,20141024,   65,    0
121049,20141025,   48,    0
121049,20141026,   63,    0
121049,20141027,   67,    0
121049,20141028,  100,    0
121049,20141029,   42,    0
121049,20141030,   54,    0
121049,20141031,   65,    0
121049,20141101,   73,    0
121049,20141102,  107,    0
121049,20141103,  126,    0
121049,20141104,  117,    0
121049,20141105,   43,    0
121049,20141106,   63,    0
121049,20141107,  117,    0
121049,20141108,   87,    0
121049,20141109,   91,    0
121049,20141110,   76,    0
121049,20141111,  101,    0
121049,20141112,   58,    0
121049,20141113,   85,    0
121049,20141114,  136,    0
121049,20141115,   86,    0
121049,20141116,   66,    0
121049,20141117,   81,    0
121049,20141118,   43,    0
121049,20141119,   38,    0
121049,20141120,   55,    0
121049,20141121,   80,    0
121049,20141122,   86,    0
121049,20141123,  106,    0
121049,20141124,   77,    0
121049,20141125,   84,    0
121049,20141126,  113,    0
121049,20141127,   94,    0
121049,20141128,  122,    0
121049,20141129,   99,    0
121049,20141130,   73,    0
121049,20141201,   75,    0
121049,20141202,   41,    0
121049,20141203,   54,    0
121049,20141204,   46,    0
121049,20141205,   39,    0
121049,20141206,   46,    0
121049,20141207,   76,    0
121049,20141208,   65,    0
121049,20141209,   66,    0
121049,20141210,  118,    0
121049,20141211,  161,    0
121049,20141212,  163,    0
121049,20141213,   54,    0
121049,20141214,   58,    0
121049,20141215,   73,    0
121049,20141216,   82,    0
121049,20141217,   85,    0
121049,20141218,  127,    0
121049,20141219,  142,    0
121049,20141220,  183,    0
121049,20141221,  131,    0
121049,20141222,  147,    0
121049,20141223,  149,    0
121049,20141224,  124,    0
121049,20141225,  141,    0
121049,20141226,   62,    0
121049,20141227,  161,    0
121049,20141228,   70,    0
121049,20141229,   93,    0
121049,20141230,   53,    0
121049,20141231,   38,    0
121049,20150101,   86,    0
121049,20150102,  104,    0
121049,20150103,   69,    0
121049,20150104,   94,    0
121049,20150105,   39,    0
121049,20150106,   73,    0
121049,20150107,   65,    0
121049,20150108,  152,    0
121049,20150109,  193,    0
121049,20150110,  268,    0
121049,20150111,  167,    0
121049,20150112,  143,    0
121049,20150113,  155,    0
121049,20150114,  202,    0
121049,20150115,  164,    0
121049,20150116,   95,    0
121049,20150117,   82,    0
121049,20150118,   77,    0
121049,20150119,   54,    0
121049,20150120,   30,    0
121049,20150121,   68,    0
121049,20150122,   47,    0
121049,20150123,   52,    0
121049,20150124,   56,    0
121049,20150125,   34,    0
121049,20150126,  116,    0
121049,20150127,   93,    0
121049,20150128,  170,    0
121049,20150129,  144,    0
121049,20150130,  105,    0
121049,20150131,   79,    0
121049,20150201,   59,    0
121049,20150202,  110,    0
121049,20150203,   62,    0
121049,20150204,   49,    0
121049,20150205,   72,    0
121049,20150206,  109,    0
121049,20150207,   84,    0
121049,20150208,  110,    0
121049,20150209,   85,    0
121049,20150210,   58,    0
121049,20150211,   76,    0
121049,20150212,   81,    0
121049,20150213,   99,    0
121049,20150214,  100,    0
121049,20150215,   48,    0
121049,20150216,   85,    0
121049,20150217,   44,    0
121049,20150218,   50,    0
121049,20150219,  101,    0
121049,20150220,  146,    0
121049,20150221,  113,    0
121049,20150222,   91,    0
121049,20150223,  157,    0
121049,20150224,  135,    0
121049,20150225,   83,    0
121049,20150226,   87,    0
121049,20150227,  121,    0
121049,20150228,  105,    0
121049,20150301,  143,    0
121049,20150302,  176,    0
121049,20150303,  167,    0
121049,20150304,  120,    0
121049,20150305,   77,    0
121049,20150306,   43,    0
121049,20150307,   74,    0
121049,20150308,   71,    0
121049,20150309,   48,    0
121049,20150310,   68,    0
121049,20150311,   53,    0
121049,20150312,   73,    0
121049,20150313,  101,    0
121049,20150314,   78,    0
121049,20150315,   78,    0
121049,20150316,   68,    0
121049,20150317,   50,    0
121049,20150318,   94,    0
121049,20150319,   59,    0
121049,20150320,   55,    0
121049,20150321,   91,    0
121049,20150322,   91,    0
121049,20150323,   58,    0
121049,20150324,   48,    0
121049,20150325,   76,    0
121049,20150326,  141,    0
121049,20150327,  120,    0
121049,20150328,  106,    0
121049,20150329,  210,    0
121049,20150330,  176,    0
121049,20150331,  238,    0
121049,20150401,  200,    0
121049,20150402,  161,    0
121049,20150403,   62,    0
121049,20150404,  130,    0
121049,20150405,   96,    0
121049,20150406,   57,    0
121049,20150407,   68,    0
121049,20150408,   49,    0
121049,20150409,   68,    0
121049,20150410,   77,    0
121049,20150411,  137,    0
121049,20150412,   85,    0
121049,20150413,  103,    0
121049,20150414,  123,    0
121049,20150415,   86,    0
121049,20150416,   82,    0
121049,20150417,  107,    0
121049,20150418,  120,    0
121049,20150419,   71,    0
121049,20150420,   83,    0
121049,20150421,   90,    0
121049,20150422,  108,    0
121049,20150423,   66,    0
121049,20150424,   85,    0
121049,20150425,   77,    0
121049,20150426,   69,    0
121049,20150427,   92,    0
121049,20150428,  143,    0
121049,20150429,   94,    0
121049,20150430,   86,    0
121049,20150501,   50,    0
121049,20150502,   50,    0
121049,20150503,   96,    0
121049,20150504,  103,    0
121049,20150505,  199,    0
121049,20150506,  156,    0
121049,20150507,  104,    0
121049,20150508,   52,    0
121049,20150509,  211,    0
121049,20150510,   66,    0
121049,20150511,   70,    0
121049,20150512,  133,    0
121049,20150513,   89,    0
121049,20150514,   53,    0
121049,20150515,  104,    0
121049,20150516,   93,    0
121049,20150517,   91,    0
121049,20150518,  125,    0
121049,20150519,  144,    0
121049,20150520,  105,    0
121049,20150521,   80,    0
121049,20150522,   99,    0
121049,20150523,  103,    0
121049,20150524,   67,    0
121049,20150525,   71,    0
121049,20150526,   91,    0
121049,20150527,   71,    0
121049,20150528,  131,    0
121049,20150529,  126,    0
121049,20150530,  136,    0
121049,20150531,  125,    0
121049,20150601,   98,    0
121049,20150602,  102,    0
121049,20150603,  125,    0
121049,20150604,   88,    0
121049,20150605,  106,    0
121049,20150606,   93,    0
121049,20150607,  140,    0
121049,20150608,  124,    0
121049,20150609,  114,    0
121049,20150610,  104,    0
121049,20150611,   97,    0
121049,20150612,  102,    0
121049,20150613,   97,    0
121049,20150614,   75,    0
121049,20150615,   75,    0
121049,20150616,   98,    0
121049,20150617,   84,    0
121049,20150618,  130,    0
121049,20150619,  104,    0
121049,20150620,   61,    0
121049,20150621,  109,    0
121049,20150622,  103,    0
121049,20150623,  111,    0
121049,20150624,   52,    0
121049,20150625,   72,    0
121049,20150626,   96,    0
121049,20150627,  117,    0
121049,20150628,   54,    0
121049,20150629,   87,    0
121049,20150630,   50,    0
121049,20150701,   95,    0
121049,20150702,   97,    0
121049,20150703,   60,    0
121049,20150704,   80,    0
121049,20150705,  177,    0
121049,20150706,   96,    0
121049,20150707,  150,    0
121049,20150708,  158,    0
121049,20150709,  126,    0
121049,20150710,   51,    0
121049,20150711,  108,    0
121049,20150712,   83,    0
121049,20150713,   88,    0
121049,20150714,  112,    0
121049,20150715,   68,    0
121049,20150716,   53,    0
121049,20150717,  121,    0
121049,20150718,   99,    0
121049,20150719,   99,    0
121049,20150720,   57,    0
121049,20150721,   73,    0
121049,20150722,   89,    0
121049,20150723,   79,    0
121049,20150724,  152,    0
121049,20150725,  199,    0
121049,20150726,  103,    0
121049,20150727,  152,    0
121049,20150728,  144,    0
121049,20150729,  132,    0
121049,20150730,   93,    0
121049,20150731,   70,    0
121049,20150801,   72,    0
121049,20150802,   50,    0
121049,20150803,   87,    0
121049,20150804,  129,    0
121049,20150805,   95,    0
121049,20150806,   94,    0
121049,20150807,   79,    0
121049,20150808,   84,    0
121049,20150809,   64,    0
121049,20150810,   80,    0
121049,20150811,   77,    0
121049,20150812,   61,    0
121049,20150813,  101,    0
121049,20150814,   99,    0
121049,20150815,  101,    0
121049,20150816,   90,    0
121049,20150817,   79,    0
121049,20150818,   80,    0
121049,20150819,   42,    0
121049,20150820,   50,    0
121049,20150821,   66,    0
121049,20150822,   87,    0
121049,20150823,  129,    0
121049,20150824,  142,    0
121049,20150825,  134,    0
121049,20150826,  112,    0
121049,20150827,   78,    0
121049,20150828,   45,    0
121049,20150829,   52,    0
121049,20150830,   69,    0
121049,20150831,  118,    0
121049,20150901,   86,    0
121049,20150902,   74,    0
121049,20150903,  147,    0
121049,20150904,  102,    0
121049,20150905,  126,    0
121049,20150906,  123,    0
121049,20150907,   76,    0
121049,20150908,   52,    0
121049,20150909,   67,    0
121049,20150910,  101,    0
121049,20150911,   65,    0
121049,20150912,  122,    0
121049,20150913,   74,    0
121049,20150914,  134,    0
121049,20150915,  152,    0
121049,20150916,  178,    0
121049,20150917,  116,    0
121049,20150918,  102,    0
121049,20150919,   61,    0
121049,20150920,   61,    0
121049,20150921,   49,    0
121049,20150922,   90,    0
121049,20150923,   95,    0
121049,20150924,   85,    0
121049,20150925,   60,    0
121049,20150926,   66,    0
121049,20150927,   75,    0
121049,20150928,   75,    0
121049,20150929,  114,    0
121049,20150930,  101,    0
121049,20151001,   90,    0
121049,20151002,   51,    0
121049,20151003,   48,    0
121049,20151004,   85,    0
121049,20151005,   96,    0
121049,20151006,   94,    0
121049,20151007,   91,    0
121049,20151008,   68,    0
121049,20151009,   56,    0
121049,20151010,   51,    0
121049,20151011,   61,    0
121049,20151012,   65,    0
121049,20151013,   74,    0
121049,20151014,   53,    0
121049,20151015,   53,    0
121049,20151016,   31,    0
121049,20151017,   50,    0
121049,20151018,   42,    0
121049,20151019,   38,    0
121049,20151020,   54,    0
121049,20151021,   41,    0
121049,20151022,   75,    0
121049,20151023,   52,    0
121049,20151024,   59,    0
121049,20151025,   39,    0
121049,20151026,   98,    0
121049,20151027,  100,    0
121049,20151028,   94,    0
121049,20151029,   42,    0
121049,20151030,   82,    0
121049,20151031,  109,    0
121049,20151101,   45,    0
121049,20151102,   83,    0
121049,20151103,   59,    0
121049,20151104,   90,    0
121049,20151105,   56,    0
121049,20151106,   61,    0
121049,20151107,   89,    0
121049,20151108,   80,    0
121049,20151109,  138,    0
121049,20151110,   75,    0
121049,20151111,   71,    0
121049,20151112,   61,    0
121049,20151113,  155,    0
121049,20151114,  122,    0
121049,20151115,  174,    0
121049,20151116,   84,    0
121049,20151117,  179,    0
121049,20151118,  213,    0
121049,20151119,  150,    0
121049,20151120,   95,    0
121049,20151121,   83,    0
121049,20151122,  111,    0
121049,20151123,   86,    0
121049,20151124,  117,    0
121049,20151125,   99,    0
121049,20151126,   55,    0
121049,20151127,   75,    0
121049,20151128,  136,    0
121049,20151129,  191,    0
121049,20151130,  177,    0
121049,20151201,  142,    0
121049,20151202,   77,    0
121049,20151203,   96,    0
121049,20151204,   82,    0
121049,20151205,   86,    0
121049,20151206,  120,    0
121049,20151207,   77,    0
121049,20151208,   77,    0
121049,20151209,   75,    0
121049,20151210,   84,    0
121049,20151211,   87,    0
121049,20151212,   93,    0
121049,20151213,  121,    0
121049,20151214,   76,    0
121049,20151215,   60,    0
121049,20151216,   76,    0
121049,20151217,   65,    0
121049,20151218,   77,    0
121049,20151219,   61,    0
121049,20151220,   77,    0
121049,20151221,  133,    0
121049,20151222,  119,    0
121049,20151223,  119,    0
121049,20151224,  137,    0
121049,20151225,   69,    0
121049,20151226,   74,    0
121049,20151227,   78,    0
121049,20151228,  118,    0
121049,20151229,   84,    0
121049,20151230,  151,    0
121049,20151231,  102,    0
121049,20160101,  109,    0
121049,20160102,  136,    0
121049,20160103,  129,    0
121049,20160104,  129,    0
121049,20160105,   66,    0
121049,20160106,   53,    0
121049,20160107,  196,    0
121049,20160108,  128,    0
121049,20160109,   80,    0
121049,20160110,  112,    0
121049,20160111,   81,    0
121049,20160112,  121,    0
121049,20160113,  152,    0
121049,20160114,  114,    0
121049,20160115,  133,    0
121049,20160116,  167,    0
121049,20160117,  106,    0
121049,20160118,   92,    0
121049,20160119,   57,    0
121049,20160120,   45,    0
121049,20160121,   70,    0
121049,20160122,  104,    0
121049,20160123,   76,    0
121049,20160124,   70,    0
121049,20160125,   79,    0
121049,20160126,  110,    0
121049,20160127,  123,    0
121049,20160128,  108,    0
121049,20160129,  118,    0
121049,20160130,  160,    0
121049,20160131,  105,    0
121049,20160201,  167,    0
121049,20160202,  147,    0
121049,20160203,  143,    0
121049,20160204,  115,    0
121049,20160205,   70,    0
121049,20160206,  110,    0
121049,20160207,  139,    0
121049,20160208,  209,    0
121049,20160209,  219,    0
121049,20160210,  122,    0
121049,20160211,   82,    0
121049,20160212,   83,    0
121049,20160213,   97,    0
121049,20160214,   63,    0
121049,20160215,  103,    0
121049,20160216,   64,    0
121049,20160217,   62,    0
121049,20160218,   72,    0
121049,20160219,   67,    0
121049,20160220,  141,    0
121049,20160221,  173,    0
121049,20160222,  156,    0
121049,20160223,  139,    0
121049,20160224,   91,    0
121049,20160225,   99,    0
121049,20160226,   62,    0
121049,20160227,   93,    0
121049,20160228,  111,    0
121049,20160229,  118,    0
121049,20160301,  117,    0
121049,20160302,  195,    0
121049,20160303,  113,    0
121049,20160304,  132,    0
121049,20160305,   41,    0
121049,20160306,   72,    0
121049,20160307,   57,    0
121049,20160308,   53,    0
121049,20160309,  168,    0
121049,20160310,   93,    0
121049,20160311,   93,    0
121049,20160312,   93,    0
121049,20160313,   96,    0
121049,20160314,  101,    0
121049,20160315,   87,    0
121049,20160316,  149,    0
121049,20160317,   72,    0
121049,20160318,   72,    0
121049,20160319,   62,    0
121049,20160320,   75,    0
121049,20160321,   86,    0
121049,20160322,  111,    0
121049,20160323,   98,    0
121049,20160324,   69,    0
121049,20160325,  118,    0
121049,20160326,  141,    0
121049,20160327,  142,    0
121049,20160328,  240,    0
121049,20160329,  158,    0
121049,20160330,  103,    0
121049,20160331,   87,    0
121049,20160401,   96,    0
121049,20160402,   77,    0
121049,20160403,   94,    0
121049,20160404,  113,    0
121049,20160405,   70,    0
121049,20160406,  180,    0
121049,20160407,  139,    0
121049,20160408,   43,    0
121049,20160409,   79,    0
121049,20160410,   99,    0
121049,20160411,  123,    0
121049,20160412,  105,    0
121049,20160413,   65,    0
121049,20160414,   72,    0
121049,20160415,  149,    0
121049,20160416,  142,    0
121049,20160417,  122,    0
121049,20160418,  111,    0
121049,20160419,   96,    0
121049,20160420,   77,    0
121049,20160421,   75,    0
121049,20160422,   93,    0
121049,20160423,  147,    0
121049,20160424,  149,    0
121049,20160425,  108,    0
121049,20160426,  168,    0
121049,20160427,  159,    0
121049,20160428,  113,    0
121049,20160429,  135,    0
121049,20160430,   82,    0
121049,20160501,  113,    0
121049,20160502,   69,    0
121049,20160503,  163,    0
121049,20160504,   58,    0
121049,20160505,  127,    0
121049,20160506,  118,    0
121049,20160507,  117,    0
121049,20160508,  141,    0
121049,20160509,  129,    0
121049,20160510,   82,    0
121049,20160511,  106,    0
121049,20160512,  111,    0
121049,20160513,  123,    0
121049,20160514,  134,    0
121049,20160515,  135,    0
121049,20160516,   96,    0
121049,20160517,   94,    0
121049,20160518,  103,    0
121049,20160519,   63,    0
121049,20160520,   89,    0
121049,20160521,   94,    0
121049,20160522,   94,    0
121049,20160523,  117,    0
121049,20160524,  105,    0
121049,20160525,   57,    0
121049,20160526,   63,    0
121049,20160527,   58,    0
121049,20160528,   86,    0
121049,20160529,   82,    0
121049,20160530,   98,    0
121049,20160531,  101,    0
121049,20160601,   84,    0
121049,20160602,  117,    0
121049,20160603,-9999,    9
121049,20160604,-9999,    9
121049,20160605,-9999,    9
121049,20160606,-9999,    9
121049,20160607,-9999,    9
121049,20160608,  113,    0
121049,20160609,  111,    0
121049,20160610,   67,    0
121049,20160611,   82,    0
121049,20160612,  171,    0
121049,20160613,  139,    0
121049,20160614,  139,    0
121049,20160615,   87,    0
121049,20160616,  101,    0
121049,20160617,   99,    0
121049,20160618,  115,    0
121049,20160619,   81,    0
121049,20160620,  110,    0
121049,20160621,   93,    0
121049,20160622,   46,    0
121049,20160623,  156,    0
121049,20160624,   77,    0
121049,20160625,  108,    0
121049,20160626,  135,    0
121049,20160627,   77,    0
121049,20160628,   81,    0
121049,20160629,  106,    0
121049,20160630,   96,    0
121049,20160701,  108,    0
121049,20160702,  163,    0
121049,20160703,  135,    0
121049,20160704,   72,    0
121049,20160705,  134,    0
121049,20160706,   93,    0
121049,20160707,   51,    0
121049,20160708,  134,    0
121049,20160709,   77,    0
121049,20160710,  103,    0
121049,20160711,  120,    0
121049,20160712,  129,    0
121049,20160713,  106,    0
121049,20160714,  108,    0
121049,20160715,   93,    0
121049,20160716,   57,    0
121049,20160717,   94,    0
121049,20160718,   70,    0
121049,20160719,   67,    0
121049,20160720,  122,    0
121049,20160721,  101,    0
121049,20160722,  118,    0
121049,20160723,   70,    0
121049,20160724,   57,    0
121049,20160725,   77,    0
121049,20160726,   74,    0
121049,20160727,   99,    0
121049,20160728,   62,    0
121049,20160729,  127,    0
121049,20160730,   82,    0
121049,20160731,  173,    0
121049,20160801,   82,    0
121049,20160802,   67,    0
121049,20160803,   74,    0
121049,20160804,   77,    0
121049,20160805,  123,    0
121049,20160806,   93,    0
121049,20160807,   82,    0
121049,20160808,  110,    0
121049,20160809,  125,    0
121049,20160810,  141,    0
121049,20160811,   98,    0
121049,20160812,   89,    0
121049,20160813,  106,    0
121049,20160814,   77,    0
121049,20160815,   72,    0
121049,20160816,   67,    0
121049,20160817,   86,    0
121049,20160818,   79,    0
121049,20160819,  101,    0
121049,20160820,   93,    0
121049,20160821,  113,    0
121049,20160822,   62,    0
121049,20160823,   51,    0
121049,20160824,  113,    0
121049,20160825,   91,    0
121049,20160826,   51,    0
121049,20160827,   81,    0
121049,20160828,  139,    0
121049,20160829,   98,    0
121049,20160830,   62,    0
121049,20160831,   62,    0
121049,20160901,   74,    0
121049,20160902,   72,    0
121049,20160903,   51,    0
121049,20160904,  170,    0
121049,20160905,   98,    0
121049,20160906,   72,    0
121049,20160907,   67,    0
121049,20160908,   82,    0
121049,20160909,   70,    0
121049,20160910,   57,    0
121049,20160911,   46,    0
121049,20160912,   75,    0
121049,20160913,   87,    0
121049,20160914,   82,    0
121049,20160915,  115,    0
121049,20160916,   69,    0
121049,20160917,   91,    0
121049,20160918,   91,    0
121049,20160919,   51,    0
121049,20160920,   36,    0
121049,20160921,   87,    0
121049,20160922,   70,    0
121049,20160923,   62,    0
121049,20160924,   87,    0
121049,20160925,  118,    0
121049,20160926,   72,    0
121049,20160927,   89,    0
121049,20160928,   96,    0
121049,20160929,  137,    0
121049,20160930,   98,    0
121049,20161001,   58,    0
121049,20161002,  122,    0
121049,20161003,  108,    0
121049,20161004,   72,    0
121049,20161005,  122,    0
121049,20161006,   96,    0
121049,20161007,   77,    0
121049,20161008,  113,    0
121049,20161009,   81,    0
121049,20161010,   51,    0
121049,20161011,   57,    0
121049,20161012,   67,    0
121049,20161013,  115,    0
121049,20161014,  106,    0
121049,20161015,   74,    0
121049,20161016,  103,    0
121049,20161017,   70,    0
121049,20161018,   99,    0
121049,20161019,  170,    0
121049,20161020,   46,    0
121049,20161021,   60,    0
121049,20161022,   62,    0
121049,20161023,   57,    0
121049,20161024,   81,    0
121049,20161025,   62,    0
121049,20161026,   46,    0
121049,20161027,   62,    0
121049,20161028,   75,    0
121049,20161029,   77,    0
121049,20161030,   41,    0
121049,20161031,   67,    0
121049,20161101,  108,    0
121049,20161102,  120,    0
121049,20161103,   53,    0
121049,20161104,   77,    0
121049,20161105,   87,    0
121049,20161106,  115,    0
121049,20161107,   57,    0
121049,20161108,   67,    0
121049,20161109,   91,    0
121049,20161110,   87,    0
121049,20161111,   77,    0
121049,20161112,   96,    0
121049,20161113,   93,    0
121049,20161114,   75,    0
121049,20161115,   75,    0
121049,20161116,   77,    0
121049,20161117,  153,    0
121049,20161118,  151,    0
121049,20161119,  120,    0
121049,20161120,  187,    0
121049,20161121,  158,    0
121049,20161122,  132,    0
121049,20161123,   55,    0
121049,20161124,   67,    0
121049,20161125,   67,    0
121049,20161126,   46,    0
121049,20161127,   62,    0
121049,20161128,   46,    0
121049,20161129,   43,    0
121049,20161130,   62,    0
121049,20161201,   98,    0
121049,20161202,   84,    0
121049,20161203,   26,    0
121049,20161204,   51,    0
121049,20161205,   84,    0
121049,20161206,   67,    0
121049,20161207,   89,    0
121049,20161208,   74,    0
121049,20161209,   46,    0
121049,20161210,   82,    0
121049,20161211,  165,    0
121049,20161212,   67,    0
121049,20161213,   60,    0
121049,20161214,   77,    0
121049,20161215,   99,    0
121049,20161216,  103,    0
121049,20161217,   72,    0
121049,20161218,   41,    0
121049,20161219,  108,    0
121049,20161220,   77,    0
121049,20161221,   94,    0
121049,20161222,   67,    0
121049,20161223,   86,    0
121049,20161224,  135,    0
121049,20161225,  115,    0
121049,20161226,  177,    0
121049,20161227,  101,    0
121049,20161228,   51,    0
121049,20161229,   77,    0
121049,20161230,   51,    0
121049,20161231,   51,    0
121049,20170101,   87,    0
121049,20170102,   67,    0
121049,20170103,  113,    0
121049,20170104,  178,    0
121049,20170105,   87,    0
121049,20170106,   51,    0
121049,20170107,   72,    0
121049,20170108,   26,    0
121049,20170109,   57,    0
121049,20170110,   77,    0
121049,20170111,  211,    0
121049,20170112,  190,    0
121049,20170113,  189,    0
121049,20170114,  137,    0
121049,20170115,   82,    0
121049,20170116,   57,    0
121049,20170117,   51,    0
121049,20170118,   41,    0
121049,20170119,   43,    0
121049,20170120,   36,    0
121049,20170121,   82,    0
121049,20170122,   46,    0
121049,20170123,   51,    0
121049,20170124,   62,    0
