SOUID,DATE,TG,Q_TG
121044,02/01/1962,-0.9,0
121044,03/01/1962,-3.8,0
121044,04/01/1962,-4,0
121044,05/01/1962,-1.5,0
121044,06/01/1962,3.1,0
121044,07/01/1962,3.9,0
121044,08/01/1962,5,0
121044,09/01/1962,5.4,0
121044,10/01/1962,6,0
121044,11/01/1962,8.8,0
121044,12/01/1962,5.5,0
121044,13/01/1962,4.8,0
121044,14/01/1962,3.5,0
121044,15/01/1962,3.4,0
121044,16/01/1962,5.5,0
121044,17/01/1962,9,0
121044,18/01/1962,5.2,0
121044,19/01/1962,7.8,0
121044,20/01/1962,8.8,0
121044,21/01/1962,11,0
121044,22/01/1962,5.7,0
121044,23/01/1962,5.1,0
121044,24/01/1962,9.3,0
121044,25/01/1962,8.4,0
121044,26/01/1962,7.7,0
121044,27/01/1962,3.8,0
121044,28/01/1962,2.6,0
121044,29/01/1962,-4.8,0
121044,30/01/1962,-5,0
121044,31/01/1962,-4.6,0
121044,01/02/1962,-2.2,0
121044,02/02/1962,1.2,0
121044,03/02/1962,1.8,0
121044,04/02/1962,4.1,0
121044,05/02/1962,6.7,0
121044,06/02/1962,5,0
121044,07/02/1962,8.2,0
121044,08/02/1962,5,0
121044,09/02/1962,0,0
121044,10/02/1962,3.2,0
121044,11/02/1962,4,0
121044,12/02/1962,7.7,0
121044,13/02/1962,1.5,0
121044,14/02/1962,1.1,0
121044,15/02/1962,0.6,0
121044,16/02/1962,7.3,0
121044,17/02/1962,4,0
121044,18/02/1962,4.5,0
121044,19/02/1962,5.2,0
121044,20/02/1962,5.3,0
121044,21/02/1962,4.2,0
121044,22/02/1962,-0.5,0
121044,23/02/1962,-1.1,0
121044,24/02/1962,-0.5,0
121044,25/02/1962,-3.3,0
121044,26/02/1962,-2.5,0
121044,27/02/1962,-1.9,0
121044,28/02/1962,0,0
121044,01/03/1962,0.3,0
121044,02/03/1962,-0.5,0
121044,03/03/1962,-0.3,0
121044,04/03/1962,0.7,0
121044,05/03/1962,-0.4,0
121044,06/03/1962,-2.4,0
121044,07/03/1962,-0.6,0
121044,08/03/1962,2.8,0
121044,09/03/1962,4.2,0
121044,10/03/1962,8.6,0
121044,11/03/1962,6.9,0
121044,12/03/1962,-0.6,0
121044,13/03/1962,-1.9,0
121044,14/03/1962,-0.4,0
121044,15/03/1962,-1.3,0
121044,16/03/1962,-2.5,0
121044,17/03/1962,-1,0
121044,18/03/1962,-0.4,0
121044,19/03/1962,-0.9,0
121044,20/03/1962,0.7,0
121044,21/03/1962,1,0
121044,22/03/1962,2.4,0
121044,23/03/1962,1.3,0
121044,24/03/1962,-1.1,0
121044,25/03/1962,-1.8,0
121044,26/03/1962,4.2,0
121044,27/03/1962,4.6,0
121044,28/03/1962,3,0
121044,29/03/1962,8.7,0
121044,30/03/1962,11.2,0
121044,31/03/1962,5.2,0
121044,01/04/1962,6.4,0
121044,02/04/1962,8.2,0
121044,03/04/1962,10,0
121044,04/04/1962,7.6,0
121044,05/04/1962,5.5,0
121044,06/04/1962,5.2,0
121044,07/04/1962,7.6,0
121044,08/04/1962,8.1,0
121044,09/04/1962,5.3,0
121044,10/04/1962,5.7,0
121044,11/04/1962,9.7,0
121044,12/04/1962,8.4,0
121044,13/04/1962,3.9,0
121044,14/04/1962,3.3,0
121044,15/04/1962,7.4,0
121044,16/04/1962,5.2,0
121044,17/04/1962,8.6,0
121044,18/04/1962,14.6,0
121044,19/04/1962,12.2,0
121044,20/04/1962,12.7,0
121044,21/04/1962,15.9,0
121044,22/04/1962,14.4,0
121044,23/04/1962,17.4,0
121044,24/04/1962,18.4,0
121044,25/04/1962,14.8,0
121044,26/04/1962,13.3,0
121044,27/04/1962,10,0
121044,28/04/1962,8.3,0
121044,29/04/1962,6.3,0
121044,30/04/1962,5.6,0
121044,01/05/1962,6.3,0
121044,02/05/1962,8.8,0
121044,03/05/1962,7.8,0
121044,04/05/1962,8.4,0
121044,05/05/1962,13.2,0
121044,06/05/1962,14.7,0
121044,07/05/1962,17.9,0
121044,08/05/1962,14.6,0
121044,09/05/1962,13.2,0
121044,10/05/1962,10.4,0
121044,11/05/1962,9.6,0
121044,12/05/1962,9.4,0
121044,13/05/1962,10,0
121044,14/05/1962,8,0
121044,15/05/1962,8.3,0
121044,16/05/1962,10.7,0
121044,17/05/1962,11,0
121044,18/05/1962,11.9,0
121044,19/05/1962,11.2,0
121044,20/05/1962,9.9,0
121044,21/05/1962,12.5,0
121044,22/05/1962,13,0
121044,23/05/1962,11.6,0
121044,24/05/1962,9.7,0
121044,25/05/1962,7.8,0
121044,26/05/1962,9.8,0
121044,27/05/1962,10.6,0
121044,28/05/1962,9.8,0
121044,29/05/1962,11.2,0
121044,30/05/1962,10.4,0
121044,31/05/1962,10.2,0
121044,01/06/1962,9.3,0
121044,02/06/1962,8.8,0
121044,03/06/1962,10.1,0
121044,04/06/1962,10.8,0
121044,05/06/1962,12,0
121044,06/06/1962,14.1,0
121044,07/06/1962,16.1,0
121044,08/06/1962,17,0
121044,09/06/1962,17.5,0
121044,10/06/1962,17.3,0
121044,11/06/1962,11.5,0
121044,12/06/1962,12.5,0
121044,13/06/1962,19.4,0
121044,14/06/1962,21.1,0
121044,15/06/1962,21.7,0
121044,16/06/1962,19.8,0
121044,17/06/1962,18.8,0
121044,18/06/1962,21.8,0
121044,19/06/1962,17,0
121044,20/06/1962,17.5,0
121044,21/06/1962,18.2,0
121044,22/06/1962,19.8,0
121044,23/06/1962,19,0
121044,24/06/1962,18.7,0
121044,25/06/1962,15.2,0
121044,26/06/1962,11.8,0
121044,27/06/1962,12.1,0
121044,28/06/1962,12.7,0
121044,29/06/1962,12.1,0
121044,30/06/1962,11.8,0
121044,01/07/1962,12,0
121044,02/07/1962,13.6,0
121044,03/07/1962,10.8,0
121044,04/07/1962,11.5,0
121044,05/07/1962,11.6,0
121044,06/07/1962,11.8,0
121044,07/07/1962,13.9,0
121044,08/07/1962,13.1,0
121044,09/07/1962,19.2,0
121044,10/07/1962,21.1,0
121044,11/07/1962,18.3,0
121044,12/07/1962,14.4,0
