EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 14-12-2024
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TN   : minimum temperature in 0.1 &#176;C
23-27 Q_TN : Quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the series of GERMANY, KOLN-BONN (SOUID: 121045)
See file sources.txt for more info.



 SOUID,    DATE,   TN, Q_TN
121045,20090202,  -15,    0
121045,20090203,   -6,    0
121045,20090204,    2,    0
121045,20090205,   15,    0
121045,20090206,   35,    0
121045,20090207,    3,    0
121045,20090208,   -8,    0
121045,20090209,   -3,    0
121045,20090210,    0,    0
121045,20090211,    3,    0
121045,20090212,  -13,    0
121045,20090213,   -1,    0
121045,20090214,  -48,    0
121045,20090215,  -75,    0
121045,20090216,    2,    0
121045,20090217,  -23,    0
121045,20090218,  -57,    0
121045,20090219,  -25,    0
121045,20090220,    5,    0
121045,20090221,   34,    0
121045,20090222,   38,    0
121045,20090223,   40,    0
121045,20090224,   -2,    0
121045,20090225,  -21,    0
121045,20090226,   56,    0
121045,20090227,   54,    0
121045,20090228,   48,    0
121045,20090301,   57,    0
121045,20090302,   29,    0
121045,20090303,   -4,    0
121045,20090304,   41,    0
121045,20090305,   36,    0
121045,20090306,   26,    0
121045,20090307,   22,    0
121045,20090308,   44,    0
121045,20090309,   22,    0
121045,20090310,   40,    0
121045,20090311,   22,    0
121045,20090312,   29,    0
121045,20090313,   48,    0
121045,20090314,   49,    0
121045,20090315,   64,    0
121045,20090316,   58,    0
121045,20090317,   12,    0
121045,20090318,  -34,    0
121045,20090319,  -35,    0
121045,20090320,  -25,    0
121045,20090321,  -25,    0
121045,20090322,  -24,    0
121045,20090323,   19,    0
121045,20090324,  -12,    0
121045,20090325,  -11,    0
121045,20090326,   41,    0
121045,20090327,   52,    0
121045,20090328,   53,    0
121045,20090329,   -1,    0
121045,20090330,  -31,    0
121045,20090331,  -28,    0
121045,20090401,  -10,    0
121045,20090402,   33,    0
121045,20090403,   55,    0
121045,20090404,  107,    0
121045,20090405,   90,    0
121045,20090406,   75,    0
121045,20090407,   95,    0
121045,20090408,   92,    0
121045,20090409,  109,    0
121045,20090410,  111,    0
121045,20090411,   79,    0
121045,20090412,   77,    0
121045,20090413,   84,    0
121045,20090414,   58,    0
121045,20090415,   56,    0
121045,20090416,   96,    0
121045,20090417,   91,    0
121045,20090418,   55,    0
121045,20090419,   42,    0
121045,20090420,   40,    0
121045,20090421,   38,    0
121045,20090422,   49,    0
121045,20090423,   39,    0
121045,20090424,   39,    0
121045,20090425,   56,    0
121045,20090426,  101,    0
121045,20090427,  105,    0
121045,20090428,   72,    0
121045,20090429,   58,    0
121045,20090430,   62,    0
121045,20090501,   70,    0
121045,20090502,   73,    0
121045,20090503,   70,    0
121045,20090504,   21,    0
121045,20090505,   76,    0
121045,20090506,  110,    0
121045,20090507,   88,    0
121045,20090508,   66,    0
121045,20090509,   24,    0
121045,20090510,   72,    0
121045,20090511,   90,    0
121045,20090512,   73,    0
121045,20090513,  106,    0
121045,20090514,  128,    0
121045,20090515,   84,    0
121045,20090516,   70,    0
121045,20090517,  115,    0
121045,20090518,   87,    0
121045,20090519,   59,    0
121045,20090520,   82,    0
121045,20090521,  116,    0
121045,20090522,   66,    0
121045,20090523,   50,    0
121045,20090524,  113,    0
121045,20090525,  117,    0
121045,20090526,   76,    0
121045,20090527,   70,    0
121045,20090528,   91,    0
121045,20090529,   55,    0
121045,20090530,   66,    0
121045,20090531,  110,    0
121045,20090601,   90,    0
121045,20090602,  103,    0
121045,20090603,   80,    0
121045,20090604,   63,    0
121045,20090605,   75,    0
121045,20090606,   73,    0
121045,20090607,   83,    0
121045,20090608,   91,    0
121045,20090609,  137,    0
121045,20090610,  123,    0
121045,20090611,   95,    0
121045,20090612,   76,    0
121045,20090613,   47,    0
121045,20090614,   89,    0
121045,20090615,  104,    0
121045,20090616,   92,    0
121045,20090617,   72,    0
121045,20090618,  147,    0
121045,20090619,   85,    0
121045,20090620,   89,    0
121045,20090621,   66,    0
121045,20090622,   58,    0
121045,20090623,   72,    0
121045,20090624,  101,    0
121045,20090625,  116,    0
121045,20090626,  141,    0
121045,20090627,  145,    0
121045,20090628,  167,    0
121045,20090629,  147,    0
121045,20090630,  168,    0
121045,20090701,  166,    0
121045,20090702,  159,    0
121045,20090703,  162,    0
121045,20090704,  149,    0
121045,20090705,  129,    0
121045,20090706,  145,    0
121045,20090707,  126,    0
121045,20090708,  132,    0
121045,20090709,  112,    0
121045,20090710,  107,    0
121045,20090711,  122,    0
121045,20090712,  144,    0
121045,20090713,  145,    0
121045,20090714,  172,    0
121045,20090715,  138,    0
121045,20090716,  110,    0
121045,20090717,  165,    0
121045,20090718,  120,    0
121045,20090719,  129,    0
121045,20090720,  138,    0
121045,20090721,  152,    0
121045,20090722,  181,    0
121045,20090723,  155,    0
121045,20090724,  140,    0
121045,20090725,  119,    0
121045,20090726,   93,    0
121045,20090727,  147,    0
121045,20090728,  113,    0
121045,20090729,  142,    0
121045,20090730,  114,    0
121045,20090731,   88,    0
121045,20090801,   94,    0
121045,20090802,  136,    0
121045,20090803,  105,    0
121045,20090804,   79,    0
121045,20090805,   98,    0
121045,20090806,  124,    0
121045,20090807,  151,    0
121045,20090808,  178,    0
121045,20090809,  172,    0
121045,20090810,  146,    0
121045,20090811,  152,    0
121045,20090812,  128,    0
121045,20090813,  136,    0
121045,20090814,  127,    0
121045,20090815,  102,    0
121045,20090816,  133,    0
121045,20090817,  131,    0
121045,20090818,   97,    0
121045,20090819,  156,    0
121045,20090820,  185,    0
121045,20090821,  114,    0
121045,20090822,  100,    0
121045,20090823,   82,    0
121045,20090824,  109,    0
121045,20090825,  161,    0
121045,20090826,  110,    0
121045,20090827,  124,    0
121045,20090828,  140,    0
121045,20090829,   67,    0
121045,20090830,   67,    0
121045,20090831,  101,    0
121045,20090901,  151,    0
121045,20090902,  124,    0
121045,20090903,  138,    0
121045,20090904,   99,    0
121045,20090905,   86,    0
121045,20090906,   86,    0
121045,20090907,   95,    0
121045,20090908,  117,    0
121045,20090909,   95,    0
121045,20090910,  130,    0
121045,20090911,   73,    0
121045,20090912,  100,    0
121045,20090913,   83,    0
121045,20090914,   78,    0
121045,20090915,   88,    0
121045,20090916,  126,    0
121045,20090917,   90,    0
121045,20090918,   67,    0
121045,20090919,  123,    0
121045,20090920,  140,    0
121045,20090921,   86,    0
121045,20090922,   65,    0
121045,20090923,   77,    0
121045,20090924,   75,    0
121045,20090925,   71,    0
121045,20090926,   70,    0
121045,20090927,   50,    0
121045,20090928,   59,    0
121045,20090929,  134,    0
121045,20090930,  134,    0
121045,20091001,   74,    0
121045,20091002,   45,    0
121045,20091003,   63,    0
121045,20091004,   87,    0
121045,20091005,   61,    0
121045,20091006,  129,    0
121045,20091007,  163,    0
121045,20091008,   60,    0
121045,20091009,   24,    0
121045,20091010,  104,    0
121045,20091011,   90,    0
121045,20091012,   58,    0
121045,20091013,    5,    0
121045,20091014,  -29,    0
121045,20091015,  -56,    0
121045,20091016,    4,    0
121045,20091017,   23,    0
121045,20091018,   -9,    0
121045,20091019,    1,    0
121045,20091020,   22,    0
121045,20091021,   60,    0
121045,20091022,   38,    0
121045,20091023,   31,    0
121045,20091024,   57,    0
121045,20091025,   84,    0
121045,20091026,   82,    0
121045,20091027,   78,    0
121045,20091028,   42,    0
121045,20091029,   28,    0
121045,20091030,   29,    0
121045,20091031,   45,    0
121045,20091101,   66,    0
121045,20091102,   64,    0
121045,20091103,   41,    0
121045,20091104,   68,    0
121045,20091105,   57,    0
121045,20091106,   63,    0
121045,20091107,   34,    0
121045,20091108,    6,    0
121045,20091109,   58,    0
121045,20091110,   57,    0
121045,20091111,   42,    0
121045,20091112,   27,    0
121045,20091113,   74,    0
121045,20091114,  115,    0
121045,20091115,   79,    0
121045,20091116,   70,    0
121045,20091117,   71,    0
121045,20091118,   54,    0
121045,20091119,   74,    0
121045,20091120,   89,    0
121045,20091121,  112,    0
121045,20091122,   88,    0
121045,20091123,   84,    0
121045,20091124,   96,    0
121045,20091125,   70,    0
121045,20091126,   70,    0
121045,20091127,   52,    0
121045,20091128,   55,    0
121045,20091129,   57,    0
121045,20091130,   21,    0
121045,20091201,   21,    0
121045,20091202,   48,    0
121045,20091203,   57,    0
121045,20091204,    2,    0
121045,20091205,   21,    0
121045,20091206,   53,    0
121045,20091207,   40,    0
121045,20091208,   56,    0
121045,20091209,   28,    0
121045,20091210,   74,    0
121045,20091211,   23,    0
121045,20091212,   18,    0
121045,20091213,   -5,    0
121045,20091214,  -41,    0
121045,20091215,  -80,    0
121045,20091216,  -52,    0
121045,20091217,  -43,    0
121045,20091218,  -86,    0
121045,20091219, -154,    0
121045,20091220, -141,    0
121045,20091221,  -71,    0
121045,20091222,    3,    0
121045,20091223,  -32,    0
121045,20091224,    3,    0
121045,20091225,   24,    0
121045,20091226,   -5,    0
121045,20091227,    2,    0
121045,20091228,    8,    0
121045,20091229,  -19,    0
121045,20091230,   29,    0
121045,20091231,    1,    0
121045,20100101,  -19,    0
121045,20100102,  -37,    0
121045,20100103,  -60,    0
121045,20100104,  -58,    0
121045,20100105,  -69,    0
121045,20100106,  -79,    0
121045,20100107, -102,    0
121045,20100108, -139,    0
121045,20100109,  -37,    0
121045,20100110,  -32,    0
121045,20100111,  -24,    0
121045,20100112,  -29,    0
121045,20100113,  -38,    0
121045,20100114,  -12,    0
121045,20100115,    3,    0
121045,20100116,  -12,    0
121045,20100117,    6,    0
121045,20100118,   26,    0
121045,20100119,   24,    0
121045,20100120,   11,    0
121045,20100121,   11,    0
121045,20100122,    9,    0
121045,20100123,  -16,    0
121045,20100124,  -12,    0
121045,20100125,  -25,    0
121045,20100126, -115,    0
121045,20100127, -117,    0
121045,20100128,    3,    0
121045,20100129,    3,    0
121045,20100130,  -67,    0
121045,20100131,  -39,    0
121045,20100201,  -16,    0
121045,20100202,  -30,    0
121045,20100203,  -20,    0
121045,20100204,   20,    0
121045,20100205,   21,    0
121045,20100206,   -9,    0
121045,20100207,  -12,    0
121045,20100208,  -68,    0
121045,20100209,  -61,    0
121045,20100210,  -90,    0
121045,20100211,  -71,    0
121045,20100212,  -51,    0
121045,20100213,  -54,    0
121045,20100214,  -35,    0
121045,20100215,  -34,    0
121045,20100216,  -39,    0
121045,20100217,  -51,    0
121045,20100218,   14,    0
121045,20100219,    2,    0
121045,20100220,  -15,    0
121045,20100221,    2,    0
121045,20100222,   27,    0
121045,20100223,   44,    0
121045,20100224,   55,    0
121045,20100225,   78,    0
121045,20100226,   44,    0
121045,20100227,   24,    0
121045,20100228,   46,    0
121045,20100301,  -10,    0
121045,20100302,  -43,    0
121045,20100303,  -47,    0
121045,20100304,  -33,    0
121045,20100305,  -55,    0
121045,20100306,  -67,    0
121045,20100307,  -75,    0
121045,20100308, -102,    0
121045,20100309,  -71,    0
121045,20100310,  -74,    0
121045,20100311,  -52,    0
121045,20100312,  -15,    0
121045,20100313,   12,    0
121045,20100314,   32,    0
121045,20100315,   27,    0
121045,20100316,    8,    0
121045,20100317,   22,    0
121045,20100318,    3,    0
121045,20100319,  101,    0
121045,20100320,  108,    0
121045,20100321,   78,    0
121045,20100322,   53,    0
121045,20100323,   48,    0
121045,20100324,   72,    0
121045,20100325,  114,    0
121045,20100326,   59,    0
121045,20100327,   54,    0
121045,20100328,   71,    0
121045,20100329,   84,    0
121045,20100330,   42,    0
121045,20100331,   29,    0
121045,20100401,   15,    0
121045,20100402,   10,    0
121045,20100403,   51,    0
121045,20100404,   47,    0
121045,20100405,   23,    0
121045,20100406,    5,    0
121045,20100407,   70,    0
121045,20100408,   56,    0
121045,20100409,    3,    0
121045,20100410,   23,    0
121045,20100411,   -8,    0
121045,20100412,   19,    0
121045,20100413,   59,    0
121045,20100414,   45,    0
121045,20100415,   28,    0
121045,20100416,    9,    0
121045,20100417,  -20,    0
121045,20100418,   -6,    0
121045,20100419,    5,    0
121045,20100420,   -1,    0
121045,20100421,   -8,    0
121045,20100422,  -43,    0
121045,20100423,  -30,    0
121045,20100424,   -4,    0
121045,20100425,   58,    0
121045,20100426,   81,    0
121045,20100427,   39,    0
121045,20100428,   42,    0
121045,20100429,  120,    0
121045,20100430,   76,    0
121045,20100501,   75,    0
121045,20100502,   48,    0
121045,20100503,   45,    0
121045,20100504,   22,    0
121045,20100505,   -5,    0
121045,20100506,   51,    0
121045,20100507,   36,    0
121045,20100508,   42,    0
121045,20100509,   16,    0
121045,20100510,   44,    0
121045,20100511,   34,    0
121045,20100512,   50,    0
121045,20100513,   57,    0
121045,20100514,   58,    0
121045,20100515,   51,    0
121045,20100516,   52,    0
121045,20100517,   50,    0
121045,20100518,   35,    0
121045,20100519,   56,    0
121045,20100520,   86,    0
121045,20100521,   56,    0
121045,20100522,   72,    0
121045,20100523,   79,    0
121045,20100524,  105,    0
121045,20100525,  119,    0
121045,20100526,   94,    0
121045,20100527,   92,    0
121045,20100528,   58,    0
121045,20100529,   49,    0
121045,20100530,   62,    0
121045,20100531,   82,    0
121045,20100601,  110,    0
121045,20100602,   74,    0
121045,20100603,   81,    0
121045,20100604,   75,    0
121045,20100605,   84,    0
121045,20100606,  109,    0
121045,20100607,  116,    0
121045,20100608,  110,    0
121045,20100609,  159,    0
121045,20100610,  157,    0
121045,20100611,  153,    0
121045,20100612,   84,    0
121045,20100613,   49,    0
121045,20100614,   80,    0
121045,20100615,   97,    0
121045,20100616,   65,    0
121045,20100617,  101,    0
121045,20100618,   78,    0
121045,20100619,   94,    0
121045,20100620,   81,    0
121045,20100621,   55,    0
121045,20100622,   79,    0
121045,20100623,   72,    0
121045,20100624,   87,    0
121045,20100625,  130,    0
121045,20100626,  106,    0
121045,20100627,  121,    0
121045,20100628,  133,    0
121045,20100629,  139,    0
121045,20100630,  129,    0
121045,20100701,  130,    0
121045,20100702,  178,    0
121045,20100703,  197,    0
121045,20100704,  192,    0
121045,20100705,  117,    0
121045,20100706,  108,    0
121045,20100707,   91,    0
121045,20100708,  186,    0
121045,20100709,  162,    0
121045,20100710,  181,    0
121045,20100711,  198,    0
121045,20100712,  181,    0
121045,20100713,  161,    0
121045,20100714,  176,    0
121045,20100715,  165,    0
121045,20100716,  154,    0
121045,20100717,  115,    0
121045,20100718,   93,    0
121045,20100719,   87,    0
121045,20100720,  170,    0
121045,20100721,  183,    0
121045,20100722,  172,    0
121045,20100723,  134,    0
121045,20100724,   94,    0
121045,20100725,   77,    0
121045,20100726,  150,    0
121045,20100727,  143,    0
121045,20100728,  134,    0
121045,20100729,  132,    0
121045,20100730,  125,    0
121045,20100731,  125,    0
121045,20100801,  137,    0
121045,20100802,  123,    0
121045,20100803,  140,    0
121045,20100804,  141,    0
121045,20100805,  127,    0
121045,20100806,  103,    0
121045,20100807,   84,    0
121045,20100808,  143,    0
121045,20100809,  128,    0
121045,20100810,  112,    0
121045,20100811,  166,    0
121045,20100812,  151,    0
121045,20100813,  110,    0
121045,20100814,   83,    0
121045,20100815,  150,    0
121045,20100816,  144,    0
121045,20100817,  138,    0
121045,20100818,  133,    0
121045,20100819,  113,    0
121045,20100820,  113,    0
121045,20100821,  145,    0
121045,20100822,  166,    0
121045,20100823,  165,    0
121045,20100824,  128,    0
121045,20100825,  106,    0
121045,20100826,  144,    0
121045,20100827,  114,    0
121045,20100828,  100,    0
121045,20100829,   89,    0
121045,20100830,   90,    0
121045,20100831,   98,    0
121045,20100901,   65,    0
121045,20100902,   62,    0
121045,20100903,   76,    0
121045,20100904,   71,    0
121045,20100905,   50,    0
121045,20100906,  101,    0
121045,20100907,  105,    0
121045,20100908,  133,    0
121045,20100909,  123,    0
121045,20100910,  123,    0
121045,20100911,  124,    0
121045,20100912,  117,    0
121045,20100913,  115,    0
121045,20100914,  128,    0
121045,20100915,  121,    0
121045,20100916,  105,    0
121045,20100917,   65,    0
121045,20100918,   47,    0
121045,20100919,   35,    0
121045,20100920,   95,    0
121045,20100921,   67,    0
121045,20100922,   80,    0
121045,20100923,  114,    0
121045,20100924,  127,    0
121045,20100925,   77,    0
121045,20100926,   59,    0
121045,20100927,   45,    0
121045,20100928,   97,    0
121045,20100929,   77,    0
121045,20100930,   76,    0
121045,20101001,   74,    0
121045,20101002,  111,    0
121045,20101003,  145,    0
121045,20101004,  134,    0
121045,20101005,  135,    0
121045,20101006,  123,    0
121045,20101007,  130,    0
121045,20101008,  112,    0
121045,20101009,   84,    0
121045,20101010,   35,    0
121045,20101011,   -5,    0
121045,20101012,   -9,    0
121045,20101013,    1,    0
121045,20101014,  -13,    0
121045,20101015,   86,    0
121045,20101016,   64,    0
121045,20101017,   39,    0
121045,20101018,   36,    0
121045,20101019,   51,    0
121045,20101020,   36,    0
121045,20101021,   16,    0
121045,20101022,   14,    0
121045,20101023,   10,    0
121045,20101024,    6,    0
121045,20101025,  -22,    0
121045,20101026,  -30,    0
121045,20101027,   65,    0
121045,20101028,   56,    0
121045,20101029,   49,    0
121045,20101030,   81,    0
121045,20101031,   75,    0
121045,20101101,   38,    0
121045,20101102,   79,    0
121045,20101103,   94,    0
121045,20101104,  146,    0
121045,20101105,  125,    0
121045,20101106,   75,    0
121045,20101107,   49,    0
121045,20101108,   43,    0
121045,20101109,   48,    0
121045,20101110,   41,    0
121045,20101111,   12,    0
121045,20101112,   93,    0
121045,20101113,  108,    0
121045,20101114,  117,    0
121045,20101115,   38,    0
121045,20101116,    1,    0
121045,20101117,   34,    0
121045,20101118,   44,    0
121045,20101119,   49,    0
121045,20101120,   -6,    0
121045,20101121,  -13,    0
121045,20101122,   40,    0
121045,20101123,   16,    0
121045,20101124,   25,    0
121045,20101125,   -6,    0
121045,20101126,  -32,    0
121045,20101127,  -29,    0
121045,20101128,  -64,    0
121045,20101129,  -39,    0
121045,20101130,  -27,    0
121045,20101201,  -73,    0
121045,20101202, -100,    0
121045,20101203,  -84,    0
121045,20101204,  -86,    0
121045,20101205,    2,    0
121045,20101206,  -49,    0
121045,20101207,  -78,    0
121045,20101208,  -16,    0
121045,20101209,  -16,    0
121045,20101210,   -7,    0
121045,20101211,   38,    0
121045,20101212,  -24,    0
121045,20101213,  -76,    0
121045,20101214,  -59,    0
121045,20101215, -106,    0
121045,20101216, -117,    0
121045,20101217,  -79,    0
121045,20101218,  -92,    0
121045,20101219,  -25,    0
121045,20101220,  -69,    0
121045,20101221,  -51,    0
121045,20101222,    5,    0
121045,20101223,  -13,    0
121045,20101224,  -39,    0
121045,20101225, -104,    0
121045,20101226,  -76,    0
121045,20101227,  -17,    0
121045,20101228,  -16,    0
121045,20101229,   -9,    0
121045,20101230,  -17,    0
121045,20101231,  -17,    0
121045,20110101,    1,    0
121045,20110102,   -2,    0
121045,20110103,   -4,    0
121045,20110104,  -42,    0
121045,20110105,  -43,    0
121045,20110106,   11,    0
121045,20110107,   38,    0
121045,20110108,   82,    0
121045,20110109,   -7,    0
121045,20110110,  -39,    0
121045,20110111,    3,    0
121045,20110112,   28,    0
121045,20110113,   87,    0
121045,20110114,   85,    0
121045,20110115,   60,    0
121045,20110116,   48,    0
121045,20110117,   28,    0
121045,20110118,   37,    0
121045,20110119,   22,    0
121045,20110120,  -12,    0
121045,20110121,  -17,    0
121045,20110122,   -6,    0
121045,20110123,    2,    0
121045,20110124,   23,    0
121045,20110125,    9,    0
121045,20110126,   -6,    0
121045,20110127,  -15,    0
121045,20110128,  -48,    0
121045,20110129,  -80,    0
121045,20110130,  -99,    0
121045,20110131,  -94,    0
121045,20110201,  -53,    0
121045,20110202,  -22,    0
121045,20110203,   -1,    0
121045,20110204,   22,    0
121045,20110205,   98,    0
121045,20110206,   71,    0
121045,20110207,   30,    0
121045,20110208,  -20,    0
121045,20110209,  -47,    0
121045,20110210,   25,    0
121045,20110211,   83,    0
121045,20110212,   57,    0
121045,20110213,   24,    0
121045,20110214,   40,    0
121045,20110215,    4,    0
121045,20110216,    0,    0
121045,20110217,  -25,    0
121045,20110218,   11,    0
121045,20110219,   15,    0
121045,20110220,  -19,    0
121045,20110221,  -41,    0
121045,20110222,  -71,    0
121045,20110223,  -56,    0
121045,20110224,   -8,    0
121045,20110225,   22,    0
121045,20110226,   45,    0
121045,20110227,   36,    0
121045,20110228,   -1,    0
121045,20110301,  -33,    0
121045,20110302,  -39,    0
121045,20110303,  -56,    0
121045,20110304,  -53,    0
121045,20110305,  -56,    0
121045,20110306,  -14,    0
121045,20110307,  -21,    0
121045,20110308,  -23,    0
121045,20110309,   44,    0
121045,20110310,   31,    0
121045,20110311,   21,    0
121045,20110312,   21,    0
121045,20110313,   85,    0
121045,20110314,   74,    0
121045,20110315,   30,    0
121045,20110316,   29,    0
121045,20110317,   48,    0
121045,20110318,   44,    0
121045,20110319,  -13,    0
121045,20110320,  -43,    0
121045,20110321,  -37,    0
121045,20110322,  -26,    0
121045,20110323,  -12,    0
121045,20110324,    1,    0
121045,20110325,   10,    0
121045,20110326,   37,    0
121045,20110327,   36,    0
121045,20110328,   -2,    0
121045,20110329,  -26,    0
121045,20110330,    1,    0
121045,20110331,  105,    0
121045,20110401,  111,    0
121045,20110402,   96,    0
121045,20110403,   86,    0
121045,20110404,   64,    0
121045,20110405,   37,    0
121045,20110406,   95,    0
121045,20110407,   86,    0
121045,20110408,   44,    0
121045,20110409,   47,    0
121045,20110410,   17,    0
121045,20110411,   46,    0
121045,20110412,   24,    0
121045,20110413,    6,    0
121045,20110414,   19,    0
121045,20110415,   -9,    0
121045,20110416,   -2,    0
121045,20110417,   53,    0
121045,20110418,   12,    0
121045,20110419,   65,    0
121045,20110420,   38,    0
121045,20110421,   64,    0
121045,20110422,   62,    0
121045,20110423,  107,    0
121045,20110424,   62,    0
121045,20110425,   56,    0
121045,20110426,   53,    0
121045,20110427,   91,    0
121045,20110428,   79,    0
121045,20110429,   81,    0
121045,20110430,  126,    0
121045,20110501,   52,    0
121045,20110502,   10,    0
121045,20110503,   27,    0
121045,20110504,  -15,    0
121045,20110505,    8,    0
121045,20110506,   84,    0
121045,20110507,  132,    0
121045,20110508,  157,    0
121045,20110509,  111,    0
121045,20110510,   89,    0
121045,20110511,  113,    0
121045,20110512,   80,    0
121045,20110513,   40,    0
121045,20110514,   60,    0
121045,20110515,   55,    0
121045,20110516,   83,    0
121045,20110517,   86,    0
121045,20110518,   64,    0
121045,20110519,  107,    0
121045,20110520,   98,    0
121045,20110521,  122,    0
121045,20110522,   93,    0
121045,20110523,   73,    0
121045,20110524,   66,    0
121045,20110525,   29,    0
121045,20110526,   94,    0
121045,20110527,   73,    0
121045,20110528,   52,    0
121045,20110529,  126,    0
121045,20110530,  102,    0
121045,20110531,   92,    0
121045,20110601,   80,    0
121045,20110602,   55,    0
121045,20110603,   73,    0
121045,20110604,  122,    0
121045,20110605,  165,    0
121045,20110606,  160,    0
121045,20110607,  146,    0
121045,20110608,  103,    0
121045,20110609,   87,    0
121045,20110610,   91,    0
121045,20110611,   94,    0
121045,20110612,   80,    0
121045,20110613,  131,    0
121045,20110614,  125,    0
121045,20110615,  111,    0
121045,20110616,   95,    0
121045,20110617,   79,    0
121045,20110618,  121,    0
121045,20110619,  109,    0
121045,20110620,   78,    0
121045,20110621,  151,    0
121045,20110622,  125,    0
121045,20110623,  104,    0
121045,20110624,   92,    0
121045,20110625,   80,    0
121045,20110626,  154,    0
121045,20110627,  135,    0
121045,20110628,  186,    0
121045,20110629,  133,    0
121045,20110630,  105,    0
121045,20110701,   92,    0
121045,20110702,   73,    0
121045,20110703,  102,    0
121045,20110704,   84,    0
121045,20110705,   82,    0
121045,20110706,  145,    0
121045,20110707,  123,    0
121045,20110708,  149,    0
121045,20110709,  142,    0
121045,20110710,  139,    0
121045,20110711,  116,    0
121045,20110712,  127,    0
121045,20110713,  124,    0
121045,20110714,  120,    0
121045,20110715,  121,    0
121045,20110716,  131,    0
121045,20110717,  144,    0
121045,20110718,  127,    0
121045,20110719,  111,    0
121045,20110720,  115,    0
121045,20110721,  115,    0
121045,20110722,  115,    0
121045,20110723,   98,    0
121045,20110724,  100,    0
121045,20110725,   90,    0
121045,20110726,  133,    0
121045,20110727,  130,    0
121045,20110728,  141,    0
121045,20110729,  135,    0
121045,20110730,  128,    0
121045,20110731,   87,    0
121045,20110801,   68,    0
121045,20110802,  134,    0
121045,20110803,  159,    0
121045,20110804,  152,    0
121045,20110805,  166,    0
121045,20110806,  159,    0
121045,20110807,  141,    0
121045,20110808,  125,    0
121045,20110809,  106,    0
121045,20110810,  102,    0
121045,20110811,  166,    0
121045,20110812,  158,    0
121045,20110813,  161,    0
121045,20110814,  138,    0
121045,20110815,  125,    0
121045,20110816,  125,    0
121045,20110817,  143,    0
121045,20110818,  148,    0
121045,20110819,  118,    0
121045,20110820,  100,    0
121045,20110821,  135,    0
121045,20110822,  170,    0
121045,20110823,  155,    0
121045,20110824,  148,    0
121045,20110825,  131,    0
121045,20110826,  152,    0
121045,20110827,  116,    0
121045,20110828,   98,    0
121045,20110829,   93,    0
121045,20110830,   95,    0
121045,20110831,   57,    0
121045,20110901,   60,    0
121045,20110902,  105,    0
121045,20110903,  153,    0
121045,20110904,  171,    0
121045,20110905,  110,    0
121045,20110906,  111,    0
121045,20110907,  124,    0
121045,20110908,  122,    0
121045,20110909,  140,    0
121045,20110910,  177,    0
121045,20110911,  132,    0
121045,20110912,  116,    0
121045,20110913,  138,    0
121045,20110914,  108,    0
121045,20110915,   79,    0
121045,20110916,   59,    0
121045,20110917,  132,    0
121045,20110918,  112,    0
121045,20110919,  106,    0
121045,20110920,   93,    0
121045,20110921,  134,    0
121045,20110922,  105,    0
121045,20110923,   81,    0
121045,20110924,   57,    0
121045,20110925,   85,    0
121045,20110926,  110,    0
121045,20110927,  128,    0
121045,20110928,  106,    0
121045,20110929,  107,    0
121045,20110930,   88,    0
121045,20111001,   83,    0
121045,20111002,   91,    0
121045,20111003,   86,    0
121045,20111004,  130,    0
121045,20111005,  147,    0
121045,20111006,   70,    0
121045,20111007,   70,    0
121045,20111008,   52,    0
121045,20111009,   24,    0
121045,20111010,  133,    0
121045,20111011,  149,    0
121045,20111012,  100,    0
121045,20111013,   61,    0
121045,20111014,    8,    0
121045,20111015,    3,    0
121045,20111016,    4,    0
121045,20111017,   25,    0
121045,20111018,   66,    0
121045,20111019,   37,    0
121045,20111020,   -1,    0
121045,20111021,  -26,    0
121045,20111022,    6,    0
121045,20111023,   38,    0
121045,20111024,   33,    0
121045,20111025,   89,    0
121045,20111026,   72,    0
121045,20111027,   27,    0
121045,20111028,   83,    0
121045,20111029,  107,    0
121045,20111030,  119,    0
121045,20111031,   63,    0
121045,20111101,   95,    0
121045,20111102,  101,    0
121045,20111103,  113,    0
121045,20111104,   94,    0
121045,20111105,   74,    0
121045,20111106,   40,    0
121045,20111107,   18,    0
121045,20111108,   12,    0
121045,20111109,   25,    0
121045,20111110,   46,    0
121045,20111111,   47,    0
121045,20111112,   41,    0
121045,20111113,    9,    0
121045,20111114,   -5,    0
121045,20111115,  -32,    0
121045,20111116,  -38,    0
121045,20111117,    6,    0
121045,20111118,   61,    0
121045,20111119,   65,    0
121045,20111120,   58,    0
121045,20111121,   40,    0
121045,20111122,    6,    0
121045,20111123,   26,    0
121045,20111124,   39,    0
121045,20111125,   12,    0
121045,20111126,   27,    0
121045,20111127,   29,    0
121045,20111128,  -23,    0
121045,20111129,   12,    0
121045,20111130,   38,    0
121045,20111201,   39,    0
