EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 14-12-2024
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : precipitation amount in 0.1 mm
23-27 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the series of GERMANY, KOLN-BONN (SOUID: 121042)
See file sources.txt for more info.



 SOUID,    DATE,   RR, Q_RR
121042,19330815,   62,    0
121042,19330816,   31,    0
121042,19330817,    2,    0
121042,19330818,    0,    0
121042,19330819,  156,    0
121042,19330820,    6,    0
121042,19330821,    1,    0
121042,19330822,   67,    0
121042,19330823,   83,    0
121042,19330824,    0,    0
121042,19330825,    0,    0
121042,19330826,    0,    0
121042,19330827,    0,    0
121042,19330828,    0,    0
121042,19330829,    0,    0
121042,19330830,    0,    0
121042,19330831,    0,    0
121042,19330901,   21,    0
121042,19330902,    0,    0
121042,19330903,    0,    0
121042,19330904,    0,    0
121042,19330905,    0,    0
121042,19330906,    0,    0
121042,19330907,    0,    0
121042,19330908,    0,    0
121042,19330909,    0,    0
121042,19330910,    0,    0
121042,19330911,    0,    0
121042,19330912,   21,    0
121042,19330913,   80,    0
121042,19330914,   30,    0
121042,19330915,    0,    0
121042,19330916,    0,    0
121042,19330917,    0,    0
121042,19330918,   31,    0
121042,19330919,    0,    0
121042,19330920,    7,    0
121042,19330921,   31,    0
121042,19330922,    0,    0
121042,19330923,    0,    0
121042,19330924,    0,    0
121042,19330925,    0,    0
121042,19330926,    0,    0
121042,19330927,    0,    0
121042,19330928,    0,    0
121042,19330929,    0,    0
121042,19330930,    0,    0
121042,19331001,    0,    0
121042,19331002,   29,    0
121042,19331003,    0,    0
121042,19331004,    0,    0
121042,19331005,    0,    0
121042,19331006,    0,    0
121042,19331007,   83,    0
121042,19331008,   31,    0
121042,19331009,    0,    0
121042,19331010,    0,    0
121042,19331011,   73,    0
121042,19331012,    0,    0
121042,19331013,    0,    0
121042,19331014,    0,    0
121042,19331015,    0,    0
121042,19331016,   23,    0
121042,19331017,   75,    0
121042,19331018,    0,    0
121042,19331019,    0,    0
121042,19331020,    0,    0
121042,19331021,    5,    0
121042,19331022,    0,    0
121042,19331023,    0,    0
121042,19331024,   10,    0
121042,19331025,   44,    0
121042,19331026,   54,    0
121042,19331027,   25,    0
121042,19331028,    0,    0
121042,19331029,    0,    0
121042,19331030,   21,    0
121042,19331031,  100,    0
121042,19331101,   52,    0
121042,19331102,   20,    0
121042,19331103,   25,    0
121042,19331104,    0,    0
121042,19331105,    0,    0
121042,19331106,  100,    0
121042,19331107,   31,    0
121042,19331108,    0,    0
121042,19331109,    0,    0
121042,19331110,    0,    0
121042,19331111,    0,    0
121042,19331112,    0,    0
121042,19331113,    0,    0
121042,19331114,    0,    0
121042,19331115,    7,    0
121042,19331116,    1,    0
121042,19331117,   20,    0
121042,19331118,    0,    0
121042,19331119,    0,    0
121042,19331120,    0,    0
121042,19331121,    0,    0
121042,19331122,    0,    0
121042,19331123,   68,    0
121042,19331124,   67,    0
121042,19331125,    4,    0
121042,19331126,    2,    0
121042,19331127,   30,    0
121042,19331128,    0,    0
121042,19331129,    0,    0
121042,19331130,    0,    0
121042,19331201,    0,    0
121042,19331202,    0,    0
121042,19331203,    0,    0
121042,19331204,    0,    0
121042,19331205,    0,    0
121042,19331206,    0,    0
121042,19331207,    0,    0
121042,19331208,    0,    0
121042,19331209,    0,    0
121042,19331210,    0,    0
121042,19331211,    0,    0
121042,19331212,    0,    0
121042,19331213,    0,    0
121042,19331214,    0,    0
121042,19331215,    0,    0
121042,19331216,    0,    0
121042,19331217,    0,    0
121042,19331218,    0,    0
121042,19331219,    0,    0
121042,19331220,    0,    0
121042,19331221,   64,    0
121042,19331222,    0,    0
121042,19331223,    0,    0
121042,19331224,    0,    0
121042,19331225,    0,    0
121042,19331226,    0,    0
121042,19331227,   14,    0
121042,19331228,    0,    0
121042,19331229,    0,    0
121042,19331230,    0,    0
121042,19331231,    0,    0
121042,19340101,    0,    0
121042,19340102,   36,    0
121042,19340103,    6,    0
121042,19340104,   75,    0
121042,19340105,   23,    0
121042,19340106,    0,    0
121042,19340107,    0,    0
121042,19340108,    8,    0
121042,19340109,    0,    0
121042,19340110,    0,    0
121042,19340111,    5,    0
121042,19340112,   47,    0
121042,19340113,    4,    0
121042,19340114,    8,    0
121042,19340115,   49,    0
121042,19340116,   40,    0
121042,19340117,   45,    0
121042,19340118,   45,    0
121042,19340119,    1,    0
121042,19340120,    0,    0
121042,19340121,    0,    0
121042,19340122,    0,    0
121042,19340123,    0,    0
121042,19340124,    0,    0
121042,19340125,    0,    0
121042,19340126,    0,    0
121042,19340127,   80,    0
121042,19340128,   23,    0
121042,19340129,    0,    0
121042,19340130,   30,    0
121042,19340131,  112,    0
121042,19340201,    0,    0
121042,19340202,    0,    0
121042,19340203,    0,    0
121042,19340204,    0,    0
121042,19340205,    0,    0
121042,19340206,    2,    0
121042,19340207,    0,    0
121042,19340208,    0,    0
121042,19340209,    0,    0
121042,19340210,    0,    0
121042,19340211,    0,    0
121042,19340212,    0,    0
121042,19340213,    0,    0
121042,19340214,    0,    0
121042,19340215,    0,    0
121042,19340216,    1,    0
121042,19340217,    0,    0
121042,19340218,    0,    0
121042,19340219,    0,    0
121042,19340220,    7,    0
121042,19340221,    0,    0
121042,19340222,    0,    0
121042,19340223,    0,    0
121042,19340224,    0,    0
121042,19340225,    0,    0
121042,19340226,   70,    0
121042,19340227,    0,    0
121042,19340228,    7,    0
121042,19340301,    0,    0
121042,19340302,    0,    0
121042,19340303,   22,    0
121042,19340304,    0,    0
121042,19340305,    0,    0
121042,19340306,   33,    0
121042,19340307,    2,    0
121042,19340308,    0,    0
121042,19340309,    0,    0
121042,19340310,   20,    0
121042,19340311,   19,    0
121042,19340312,    0,    0
121042,19340313,    0,    0
121042,19340314,    0,    0
121042,19340315,    0,    0
121042,19340316,    5,    0
121042,19340317,    0,    0
121042,19340318,   11,    0
121042,19340319,    0,    0
121042,19340320,   22,    0
121042,19340321,   24,    0
121042,19340322,    9,    0
121042,19340323,    0,    0
121042,19340324,    0,    0
121042,19340325,    0,    0
121042,19340326,    0,    0
121042,19340327,    0,    0
121042,19340328,    0,    0
121042,19340329,   28,    0
121042,19340330,    0,    0
121042,19340331,    0,    0
121042,19340401,    0,    0
121042,19340402,    0,    0
121042,19340403,    0,    0
121042,19340404,    0,    0
121042,19340405,    0,    0
121042,19340406,    0,    0
121042,19340407,    0,    0
121042,19340408,    0,    0
121042,19340409,   91,    0
121042,19340410,    0,    0
121042,19340411,    0,    0
121042,19340412,    0,    0
121042,19340413,    0,    0
121042,19340414,    0,    0
121042,19340415,    0,    0
121042,19340416,    0,    0
121042,19340417,   45,    0
121042,19340418,   15,    0
121042,19340419,    0,    0
121042,19340420,   69,    0
121042,19340421,    0,    0
121042,19340422,  215,    0
121042,19340423,   90,    0
121042,19340424,    3,    0
121042,19340425,    0,    0
121042,19340426,   13,    0
121042,19340427,   78,    0
121042,19340428,    4,    0
121042,19340429,    0,    0
121042,19340430,    0,    0
121042,19340501,   18,    0
121042,19340502,    2,    0
121042,19340503,    0,    0
121042,19340504,   40,    0
121042,19340505,    0,    0
121042,19340506,    0,    0
121042,19340507,    4,    0
121042,19340508,  200,    0
121042,19340509,   34,    0
121042,19340510,    0,    0
121042,19340511,    0,    0
121042,19340512,    0,    0
121042,19340513,    0,    0
121042,19340514,    5,    0
121042,19340515,    0,    0
121042,19340516,    0,    0
121042,19340517,    0,    0
121042,19340518,    0,    0
121042,19340519,    0,    0
121042,19340520,    0,    0
121042,19340521,    0,    0
121042,19340522,    3,    0
121042,19340523,    0,    0
121042,19340524,    0,    0
121042,19340525,    0,    0
121042,19340526,    0,    0
121042,19340527,    0,    0
121042,19340528,    0,    0
121042,19340529,    0,    0
121042,19340530,    0,    0
121042,19340531,    0,    0
121042,19340601,    0,    0
121042,19340602,  254,    0
121042,19340603,    0,    0
121042,19340604,    0,    0
121042,19340605,   15,    0
121042,19340606,   24,    0
121042,19340607,    0,    0
121042,19340608,    0,    0
121042,19340609,    0,    0
121042,19340610,    0,    0
121042,19340611,    0,    0
121042,19340612,    0,    0
121042,19340613,    0,    0
121042,19340614,    4,    0
121042,19340615,    0,    0
121042,19340616,    0,    0
121042,19340617,    0,    0
121042,19340618,    0,    0
121042,19340619,   77,    0
121042,19340620,   14,    0
121042,19340621,   20,    0
121042,19340622,    0,    0
121042,19340623,    0,    0
121042,19340624,  325,    0
121042,19340625,  110,    0
121042,19340626,  205,    0
121042,19340627,    0,    0
121042,19340628,  405,    0
121042,19340629,   35,    0
121042,19340630,    0,    0
121042,19340701,    0,    0
121042,19340702,    0,    0
121042,19340703,    0,    0
121042,19340704,    0,    0
121042,19340705,    0,    0
121042,19340706,    0,    0
121042,19340707,    0,    0
121042,19340708,    0,    0
121042,19340709,    0,    0
121042,19340710,    0,    0
121042,19340711,    0,    0
121042,19340712,    0,    0
121042,19340713,    2,    0
121042,19340714,   30,    0
121042,19340715,    0,    0
121042,19340716,    0,    0
121042,19340717,    0,    0
121042,19340718,    0,    0
121042,19340719,    0,    0
121042,19340720,    0,    0
121042,19340721,    0,    0
121042,19340722,  185,    0
121042,19340723,    8,    0
121042,19340724,   12,    0
121042,19340725,    0,    0
121042,19340726,  100,    0
121042,19340727,    0,    0
121042,19340728,    8,    0
121042,19340729,    0,    0
121042,19340730,    0,    0
121042,19340731,   95,    0
121042,19340801,    0,    0
121042,19340802,   27,    0
121042,19340803,   61,    0
121042,19340804,   52,    0
121042,19340805,    0,    0
121042,19340806,    0,    0
121042,19340807,    0,    0
121042,19340808,    0,    0
121042,19340809,   92,    0
121042,19340810,    0,    0
121042,19340811,   20,    0
121042,19340812,   31,    0
121042,19340813,   48,    0
121042,19340814,   15,    0
121042,19340815,    0,    0
121042,19340816,    0,    0
121042,19340817,    0,    0
121042,19340818,    0,    0
121042,19340819,    0,    0
121042,19340820,    0,    0
121042,19340821,    0,    0
121042,19340822,    0,    0
121042,19340823,   20,    0
121042,19340824,    0,    0
121042,19340825,    0,    0
121042,19340826,    0,    0
121042,19340827,    0,    0
121042,19340828,    0,    0
121042,19340829,   22,    0
121042,19340830,   30,    0
121042,19340831,    0,    0
121042,19340901,    0,    0
121042,19340902,   20,    0
121042,19340903,    0,    0
121042,19340904,    0,    0
121042,19340905,    5,    0
121042,19340906,    0,    0
121042,19340907,    0,    0
121042,19340908,    0,    0
121042,19340909,   50,    0
121042,19340910,    0,    0
121042,19340911,    0,    0
121042,19340912,    0,    0
121042,19340913,    0,    0
121042,19340914,    0,    0
121042,19340915,   18,    0
121042,19340916,   37,    0
121042,19340917,    8,    0
121042,19340918,    0,    0
121042,19340919,   20,    0
121042,19340920,   52,    0
121042,19340921,   20,    0
121042,19340922,   17,    0
121042,19340923,    0,    0
121042,19340924,    0,    0
121042,19340925,    0,    0
121042,19340926,    0,    0
121042,19340927,    0,    0
121042,19340928,    0,    0
121042,19340929,    0,    0
121042,19340930,    2,    0
121042,19341001,    0,    0
121042,19341002,    4,    0
121042,19341003,   17,    0
121042,19341004,   58,    0
121042,19341005,   12,    0
121042,19341006,    0,    0
121042,19341007,    0,    0
121042,19341008,   14,    0
121042,19341009,    2,    0
121042,19341010,   17,    0
121042,19341011,    2,    0
121042,19341012,    0,    0
121042,19341013,   18,    0
121042,19341014,  100,    0
121042,19341015,   68,    0
121042,19341016,    6,    0
121042,19341017,   56,    0
121042,19341018,    6,    0
121042,19341019,    0,    0
121042,19341020,    0,    0
121042,19341021,    0,    0
121042,19341022,    0,    0
121042,19341023,   76,    0
121042,19341024,    0,    0
121042,19341025,    0,    0
121042,19341026,    0,    0
121042,19341027,    0,    0
121042,19341028,   27,    0
121042,19341029,    2,    0
121042,19341030,   29,    0
121042,19341031,  100,    0
121042,19341101,   22,    0
121042,19341102,    8,    0
121042,19341103,    0,    0
121042,19341104,   14,    0
121042,19341105,   30,    0
121042,19341106,   25,    0
121042,19341107,   14,    0
121042,19341108,    0,    0
121042,19341109,    0,    0
121042,19341110,   27,    0
121042,19341111,   16,    0
121042,19341112,   15,    0
121042,19341113,    0,    0
121042,19341114,    0,    0
121042,19341115,    0,    0
121042,19341116,    0,    0
121042,19341117,    0,    0
121042,19341118,    7,    0
121042,19341119,    0,    0
121042,19341120,    0,    0
121042,19341121,    0,    0
121042,19341122,    0,    0
121042,19341123,   20,    0
121042,19341124,    0,    0
121042,19341125,    0,    0
121042,19341126,   13,    0
121042,19341127,    0,    0
121042,19341128,    4,    0
121042,19341129,    0,    0
121042,19341130,    0,    0
121042,19341201,    0,    0
121042,19341202,  134,    0
121042,19341203,   63,    0
121042,19341204,   55,    0
121042,19341205,   10,    0
121042,19341206,   32,    0
121042,19341207,    0,    0
121042,19341208,    0,    0
121042,19341209,   23,    0
121042,19341210,   22,    0
121042,19341211,    2,    0
121042,19341212,   72,    0
121042,19341213,    0,    0
121042,19341214,    1,    0
121042,19341215,    7,    0
121042,19341216,    7,    0
121042,19341217,    4,    0
121042,19341218,   42,    0
121042,19341219,   22,    0
121042,19341220,   73,    0
121042,19341221,   50,    0
121042,19341222,    6,    0
121042,19341223,    0,    0
121042,19341224,    0,    0
121042,19341225,    0,    0
121042,19341226,  167,    0
121042,19341227,   29,    0
121042,19341228,    0,    0
121042,19341229,    0,    0
121042,19341230,   38,    0
121042,19341231,   59,    0
121042,19350101,   85,    0
121042,19350102,    5,    0
121042,19350103,   12,    0
121042,19350104,   71,    0
121042,19350105,   23,    0
121042,19350106,    9,    0
121042,19350107,    0,    0
121042,19350108,    0,    0
121042,19350109,    0,    0
121042,19350110,    0,    0
121042,19350111,    4,    0
121042,19350112,    2,    0
121042,19350113,   10,    0
121042,19350114,   15,    0
121042,19350115,   16,    0
121042,19350116,    6,    0
121042,19350117,   15,    0
121042,19350118,    0,    0
121042,19350119,    0,    0
121042,19350120,   16,    0
121042,19350121,   17,    0
121042,19350122,   10,    0
121042,19350123,    2,    0
121042,19350124,    2,    0
121042,19350125,   20,    0
121042,19350126,   90,    0
121042,19350127,   50,    0
121042,19350128,    0,    0
121042,19350129,    0,    0
121042,19350130,   77,    0
121042,19350131,   13,    0
121042,19350201,  114,    0
121042,19350202,  107,    0
121042,19350203,  129,    0
121042,19350204,   79,    0
121042,19350205,   27,    0
121042,19350206,    0,    0
121042,19350207,    0,    0
121042,19350208,    0,    0
121042,19350209,    0,    0
121042,19350210,   23,    0
121042,19350211,    0,    0
121042,19350212,   15,    0
121042,19350213,   58,    0
121042,19350214,    0,    0
121042,19350215,   50,    0
121042,19350216,   18,    0
121042,19350217,    0,    0
121042,19350218,    0,    0
121042,19350219,    0,    0
121042,19350220,    0,    0
121042,19350221,   20,    0
121042,19350222,   44,    0
121042,19350223,   72,    0
121042,19350224,    0,    0
121042,19350225,    9,    0
121042,19350226,    0,    0
121042,19350227,   17,    0
121042,19350228,    0,    0
121042,19350301,    0,    0
121042,19350302,    0,    0
121042,19350303,    0,    0
121042,19350304,    0,    0
121042,19350305,   22,    0
121042,19350306,   25,    0
121042,19350307,    0,    0
121042,19350308,    0,    0
121042,19350309,    0,    0
121042,19350310,    0,    0
121042,19350311,    0,    0
121042,19350312,    0,    0
121042,19350313,    0,    0
121042,19350314,    0,    0
121042,19350315,    0,    0
121042,19350316,    0,    0
121042,19350317,   16,    0
121042,19350318,    0,    0
121042,19350319,    0,    0
121042,19350320,    0,    0
121042,19350321,    0,    0
121042,19350322,   44,    0
121042,19350323,   42,    0
121042,19350324,   23,    0
121042,19350325,    0,    0
121042,19350326,    0,    0
121042,19350327,    0,    0
121042,19350328,    0,    0
121042,19350329,    2,    0
121042,19350330,   50,    0
121042,19350331,   33,    0
